Event Month,Event Start,Event End,State,County,NERC Region (N),Alert Criteria (N),Event Type (N),Demand Loss (MW),Number of Customers Affected
October,2023-10-26 10:05:00,2023-10-26 10:20:00,Illinois,Cook County,RE,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
October,2023-10-26 12:41:00,2023-10-26 14:01:00,Oregon,Jefferson County,SERC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Other,140,0
October,2023-10-26 10:05:00,2023-10-26 10:20:00,Illinois,Cook County,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
October,2023-10-29 04:00:00,2023-10-30 16:00:00,Nevada,,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
November,,,Texas,Cameron County,RE,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Physical Attack,0,0
November,2023-11-02 20:00:00,2023-11-02 20:06:00,South Carolina,Oconee County,SERC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
November,2023-11-02 11:10:00,2023-11-02 11:20:00,Oregon,,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Theft,0,0
November,2023-11-02 11:10:00,2023-11-02 11:20:00,Washington,,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Theft,0,0
November,2023-11-02 11:10:00,2023-11-02 11:20:00,Idaho,Bannock County,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Theft,0,0
November,2023-11-02 11:10:00,2023-11-02 11:20:00,Utah,,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Theft,0,0
November,2023-11-02 11:10:00,2023-11-02 11:20:00,Wyoming,,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Theft,0,0
November,2023-11-06 16:00:00,2023-11-06 17:00:00,Arkansas,,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,"Vandalism,Suspicious Activity",0,0
November,2023-11-09 13:35:00,,Oklahoma,,"MRO,SERC,RE",Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,Other,0,0
November,2023-11-09 13:35:00,,Louisiana,,"MRO,SERC,RE",Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,Other,0,0
November,2023-11-09 13:35:00,,Texas,,"MRO,SERC,RE",Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,Other,0,0
November,2023-11-09 03:00:00,2023-11-09 03:15:00,California,Fresno County,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,"Vandalism,Theft",0,0
November,2023-11-10 18:10:00,2023-11-10 19:58:00,Maryland,Baltimore County,RF,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Suspicious Activity,0,0
November,2023-11-10 18:10:00,2023-11-10 19:58:00,Pennsylvania,Montgomery County,RF,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
November,2023-11-10 08:00:00,2023-11-10 08:01:00,Nevada,,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.","Vandalism,Theft,Suspicious Activity",0,0
November,2023-11-11 00:45:00,2023-11-11 01:11:00,Utah,Salt Lake County,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Vandalism,0,0
November,2023-11-11 00:45:00,2023-11-11 01:11:00,California,,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Vandalism,0,0
November,2023-11-11 00:45:00,2023-11-11 01:11:00,Oregon,,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Vandalism,0,0
November,2023-11-12 06:45:00,2023-11-12 08:59:00,Washington,King County,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Other,0,0
November,2023-11-13 16:16:00,2023-11-13 16:36:00,North Dakota,Burleigh County,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Other,0,0
November,2023-11-15 20:00:00,2023-11-16 20:30:00,California,Imperial County,WECC,Fuel supply emergencies that could impact electric power system adequacy or reliability,Fuel Supply Emergency,0,0
November,2023-11-16 03:18:00,,Florida,Miami-Dade County,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather Or Natural Disaster,0,0
November,2023-11-16 03:18:00,,Florida,Broward County,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather Or Natural Disaster,0,0
November,2023-11-17 01:43:00,2023-11-17 03:33:00,California,Contra Costa County,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Other,0,0
November,2023-11-17 16:30:00,,Texas,Cameron County,RE,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Unknown,0,0
November,2023-11-17 04:07:00,2023-11-17 04:21:00,Colorado,Douglas County,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Other,0,0
November,2023-11-19 04:39:00,,California,San Joaquin County,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
November,2023-11-19 14:00:00,2023-11-19 14:10:00,Illinois,Grundy County,SERC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
November,2023-11-19 03:00:00,2023-11-19 03:30:00,New Jersey,Gloucester County,RF,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Theft,0,0
November,2023-11-20 00:00:00,,Nevada,,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.","Theft,Suspicious Activity",0,0
November,2023-11-21 09:29:00,2023-11-21 09:30:00,California,San Joaquin County,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Theft,0,0
November,2023-11-25 10:20:00,,California,San Bernardino County,WECC,Cyber event that is not a Reportable Cyber Security Incident that causes interruptions of electrical system operations.,Unknown,0,0
November,2023-11-26 01:00:00,2023-11-26 02:00:00,California,Sutter County,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,"Theft,Other",0,0
November,2023-11-27 06:00:00,2023-11-27 13:00:00,Connecticut,,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather Or Natural Disaster,0,0
November,2023-11-27 06:00:00,2023-11-27 13:00:00,Massachusetts,,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather Or Natural Disaster,0,0
November,2023-11-27 06:00:00,2023-11-27 13:00:00,Maine,,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather Or Natural Disaster,0,0
November,2023-11-27 06:00:00,2023-11-27 13:00:00,Rhode Island,,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather Or Natural Disaster,0,0
November,2023-11-27 06:00:00,2023-11-27 13:00:00,Vermont,,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather Or Natural Disaster,0,0
November,2023-11-27 06:00:00,2023-11-27 13:00:00,New Hampshire,,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Weather Or Natural Disaster,0,0
November,2023-11-27 11:53:00,2023-11-27 13:53:00,Colorado,,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Other,0,0
November,2023-11-29 09:00:00,,Texas,Callahan County,RE,Damage or destruction of its Facility that results from actual or suspected intentional human action.,"Physical Attack,Vandalism,Suspicious Activity",0,0
December,,,Pacificorp,,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,"Vandalism,Theft",0,0
December,,,Tampa Electric Company,,SERC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,Other,0,0
December,,,Pacific Gas & Electric Co,,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,"Vandalism,Theft",0,0
December,,,Pacific Gas and Electric,,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,"Vandalism,Theft",0,0
December,,,Tucson Electric Power,,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,"Vandalism,Theft",0,0
December,,,Seminole Electric Cooperative Inc,,SERC,Cyber Security Incident that was an attempt to compromise a High or Medium Impact Bulk Electric System Cyber System or their associated Electronic Access Control or Monitoring Systems,Cyber Event (Information Technology),0,0
